path,label,img_name_no_ext,source_url,source_dataset,CAMID,filename,Taxonomic_Name,genus,species,md5
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/15N192_d.png,damaged,15N192_d,https://zenodo.org/record/4289223/files/15N192_d.JPG,heliconius_cambridge,15N192,15N192_d.JPG,Heliconius erato ssp. venus,Heliconius,Heliconius erato,0484879496acc890b2c61d9f1ce711fb
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/16N048_d.png,damaged,16N048_d,https://zenodo.org/record/4289223/files/16N048_d.JPG,heliconius_cambridge,16N048,16N048_d.JPG,Heliconius melpomene ssp. vulcanus,Heliconius,Heliconius melpomene,15e191a58bb71925fed8a808aa0419a0
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/15N172_d.png,damaged,15N172_d,https://zenodo.org/record/4289223/files/15N172_d.JPG,heliconius_cambridge,15N172,15N172_d.JPG,Heliconius melpomene ssp. vulcanus,Heliconius,Heliconius melpomene,9801c28d0f824a6c050fb1e8ce651a62
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/18N0602_d.png,damaged,18N0602_d,https://zenodo.org/record/4288311/files/18N0602_d.JPG,heliconius_cambridge,18N0602,18N0602_d.JPG,Heliconius erato ssp. lativitta,Heliconius,Heliconius erato,7e2b7b3d871ada9ab2eb6e71f873d934
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/15N260_d.png,damaged,15N260_d,https://zenodo.org/record/4289223/files/15N260_d.JPG,heliconius_cambridge,15N260,15N260_d.JPG,Heliconius melpomene ssp. vulcanus,Heliconius,Heliconius melpomene,1757ae86e1e3a63bda136670673446ab
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N1957_d.png,damaged,19N1957_d,https://zenodo.org/record/4288311/files/19N1957_d.JPG,heliconius_cambridge,19N1957,19N1957_d.JPG,Heliconius melpomene ssp. malleti,Heliconius,Heliconius melpomene,257a2d795acad4b7fa169e8620716c75
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM008166_d.png,damaged,CAM008166_d,https://zenodo.org/record/2684906/files/CAM008166_d.JPG,heliconius_cambridge,CAM008166,CAM008166_d.JPG,Heliconius melpomene,Heliconius,Heliconius melpomene,0df680c3f34cad674b6d9d56ea9cf223
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/15N110_d.png,damaged,15N110_d,https://zenodo.org/record/4289223/files/15N110_d.JPG,heliconius_cambridge,15N110,15N110_d.JPG,Heliconius melpomene ssp. vulcanus,Heliconius,Heliconius melpomene,eb976db5cd2b98ce7b3ad08df77d1068
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/15N144_d.png,damaged,15N144_d,https://zenodo.org/record/4289223/files/15N144_d.JPG,heliconius_cambridge,15N144,15N144_d.JPG,Heliconius melpomene ssp. vulcanus,Heliconius,Heliconius melpomene,0cf881bbff420ba78e5fa8278b09b837
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0222_d.png,damaged,19N0222_d,https://zenodo.org/record/4288311/files/19N0222_d.JPG,heliconius_cambridge,19N0222,19N0222_d.JPG,Heliconius erato ssp. lativitta,Heliconius,Heliconius erato,6def284f8c1f5c5e41d37215587415c7
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM041760_d.png,damaged,CAM041760_d,https://zenodo.org/record/4291095/files/CAM041760_d.JPG,heliconius_cambridge,CAM041760,CAM041760_d.JPG,Heliconius erato ssp. lativitta,Heliconius,Heliconius erato,1694e1dcab57a140002fa3357054bae4
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0063_d.png,damaged,19N0063_d,https://zenodo.org/record/4288311/files/19N0063_d.JPG,heliconius_cambridge,19N0063,19N0063_d.JPG,Heliconius melpomene ssp. malleti,Heliconius,Heliconius melpomene,2fc14064be17adcd92570b1bc55c78c8
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM021052_d.png,damaged,CAM021052_d,https://zenodo.org/record/2702457/files/CAM021052_d.JPG,heliconius_cambridge,CAM021052,CAM021052_d.JPG,Heliconius erato,Heliconius,Heliconius erato,0300ca15faceb85d696f26a1c906abfd
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0296_d.png,damaged,19N0296_d,https://zenodo.org/record/4288311/files/19N0296_d.JPG,heliconius_cambridge,19N0296,19N0296_d.JPG,Heliconius erato ssp. lativitta,Heliconius,Heliconius erato,f7a11fb77419c2320493eb8c39d444ec
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM008669_d.png,damaged,CAM008669_d,https://zenodo.org/record/2686762/files/CAM008669_d.JPG,heliconius_cambridge,CAM008669,CAM008669_d.JPG,Heliconius erato,Heliconius,Heliconius erato,1803fe49eefe02f03836d85d7814951c
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0105_d.png,damaged,19N0105_d,https://zenodo.org/record/4288311/files/19N0105_d.JPG,heliconius_cambridge,19N0105,19N0105_d.JPG,Heliconius melpomene ssp. malleti,Heliconius,Heliconius melpomene,00edeb90add603b83b0e63608fb25b65
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0288_d.png,damaged,19N0288_d,https://zenodo.org/record/4288311/files/19N0288_d.JPG,heliconius_cambridge,19N0288,19N0288_d.JPG,Heliconius melpomene ssp. malleti,Heliconius,Heliconius melpomene,67e78241765c9b4c4954a9ea49f02a78
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/15N121_d.png,dorsal,15N121_d,https://zenodo.org/record/4289223/files/15N121_d.JPG,heliconius_cambridge,15N121,15N121_d.JPG,Heliconius erato ssp. venus,Heliconius,Heliconius erato,fa50c70b50c8a61c46cdcdaf60587cd7
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008668_d.png,dorsal,CAM008668_d,https://zenodo.org/record/2686762/files/CAM008668_d.JPG,heliconius_cambridge,CAM008668,CAM008668_d.JPG,Heliconius erato,Heliconius,Heliconius erato,f25561e4a79d4e522aff908d3bd613eb
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/15N435_d.png,dorsal,15N435_d,https://zenodo.org/record/4289223/files/15N435_d.JPG,heliconius_cambridge,15N435,15N435_d.JPG,Heliconius melpomene ssp. vulcanus,Heliconius,Heliconius melpomene,a1b0b91b6ada3ab2bd773e1a32281b86
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008599_d.png,dorsal,CAM008599_d,https://zenodo.org/record/2686762/files/CAM008599_d.JPG,heliconius_cambridge,CAM008599,CAM008599_d.JPG,Heliconius erato,Heliconius,Heliconius erato,963dbb1480d47237308c85b2c2a0f8c4
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008165_d.png,dorsal,CAM008165_d,https://zenodo.org/record/2684906/files/CAM008165_d.JPG,heliconius_cambridge,CAM008165,CAM008165_d.JPG,Heliconius melpomene,Heliconius,Heliconius melpomene,f482e5ebe12ee3d9bf575981ef62c779
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/15N153_d.png,dorsal,15N153_d,https://zenodo.org/record/4289223/files/15N153_d.JPG,heliconius_cambridge,15N153,15N153_d.JPG,Heliconius melpomene ssp. vulcanus,Heliconius,Heliconius melpomene,f1cd90f1ed9cb7177a3de2e90a416a73
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/16N020_d.png,dorsal,16N020_d,https://zenodo.org/record/4289223/files/16N020_d.JPG,heliconius_cambridge,16N020,16N020_d.JPG,Heliconius melpomene ssp. vulcanus,Heliconius,Heliconius melpomene,8e7897f6fd2746b112637de38ec162c7
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008015_d.png,dorsal,CAM008015_d,https://zenodo.org/record/2684906/files/CAM008015_d.JPG,heliconius_cambridge,CAM008015,CAM008015_d.JPG,Heliconius erato,Heliconius,Heliconius erato,39a18bffb994450b560fa038ad3f8593
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008579_d.png,dorsal,CAM008579_d,https://zenodo.org/record/2686762/files/CAM008579_d.JPG,heliconius_cambridge,CAM008579,CAM008579_d.JPG,Heliconius erato,Heliconius,Heliconius erato,8c1e4b1654918a06922746b5966f945c
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/16N077_d.png,dorsal,16N077_d,https://zenodo.org/record/4289223/files/16N077_d.JPG,heliconius_cambridge,16N077,16N077_d.JPG,Heliconius melpomene ssp. vulcanus,Heliconius,Heliconius melpomene,b64d2c08bfed90fb240b93a86064b833
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008717_d.png,dorsal,CAM008717_d,https://zenodo.org/record/2686762/files/CAM008717_d.JPG,heliconius_cambridge,CAM008717,CAM008717_d.JPG,Heliconius erato,Heliconius,Heliconius erato,003c7805ce6d25f3db8921ae4b2775df
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008209_d.png,dorsal,CAM008209_d,https://zenodo.org/record/2684906/files/CAM008209_d.JPG,heliconius_cambridge,CAM008209,CAM008209_d.JPG,Heliconius erato,Heliconius,Heliconius erato,9b52211d670a7a7aeb839816a542204e
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008604_d.png,dorsal,CAM008604_d,https://zenodo.org/record/2686762/files/CAM008604_d.JPG,heliconius_cambridge,CAM008604,CAM008604_d.JPG,Heliconius erato,Heliconius,Heliconius erato,681ac8ce95a73788777903d4a5a43932
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/15N306_d.png,dorsal,15N306_d,https://zenodo.org/record/4289223/files/15N306_d.JPG,heliconius_cambridge,15N306,15N306_d.JPG,Heliconius melpomene ssp. vulcanus,Heliconius,Heliconius melpomene,e5948853d9f0b993228da17c5714218d
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/15N193_d.png,dorsal,15N193_d,https://zenodo.org/record/4289223/files/15N193_d.JPG,heliconius_cambridge,15N193,15N193_d.JPG,Heliconius erato ssp. venus,Heliconius,Heliconius erato,161d5ee2df39229212da89520eb3a8bd
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008995_d.png,dorsal,CAM008995_d,https://zenodo.org/record/2686762/files/CAM008995_d.JPG,heliconius_cambridge,CAM008995,CAM008995_d.JPG,Heliconius erato ssp. venus,Heliconius,Heliconius erato,f019671411130c292b67ed4f45fb3941
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008695_d.png,dorsal,CAM008695_d,https://zenodo.org/record/2686762/files/CAM008695_d.JPG,heliconius_cambridge,CAM008695,CAM008695_d.JPG,Heliconius erato,Heliconius,Heliconius erato,2dd82df5f9700b1561970c2da0ee7bee
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008613_d.png,dorsal,CAM008613_d,https://zenodo.org/record/2686762/files/CAM008613_d.JPG,heliconius_cambridge,CAM008613,CAM008613_d.JPG,Heliconius erato,Heliconius,Heliconius erato,2f4a632ded3b26580639b6b96e1a1d2a
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008713_d.png,dorsal,CAM008713_d,https://zenodo.org/record/2686762/files/CAM008713_d.JPG,heliconius_cambridge,CAM008713,CAM008713_d.JPG,Heliconius erato,Heliconius,Heliconius erato,6f2f3c12beb40682cdb59a3c2e588cdd
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/15N113_d.png,dorsal,15N113_d,https://zenodo.org/record/4289223/files/15N113_d.JPG,heliconius_cambridge,15N113,15N113_d.JPG,Heliconius erato ssp. venus,Heliconius,Heliconius erato,7bb75f0b7d34880071a6aebc21508ac4
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/19N1591_d.png,dorsal,19N1591_d,https://zenodo.org/record/4288311/files/19N1591_d.JPG,heliconius_cambridge,19N1591,19N1591_d.JPG,Heliconius erato ssp. lativitta,Heliconius,Heliconius erato,e3c8301862e0ed45909e2617a13568d5
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008712_d.png,dorsal,CAM008712_d,https://zenodo.org/record/2686762/files/CAM008712_d.JPG,heliconius_cambridge,CAM008712,CAM008712_d.JPG,Heliconius erato,Heliconius,Heliconius erato,781cdea72c8c7bf38e66934298dbc5e1
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008710_d.png,dorsal,CAM008710_d,https://zenodo.org/record/2686762/files/CAM008710_d.JPG,heliconius_cambridge,CAM008710,CAM008710_d.JPG,Heliconius erato,Heliconius,Heliconius erato,8604868183cb6c064f7b86d754e27308
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/16N068_d.png,dorsal,16N068_d,https://zenodo.org/record/4289223/files/16N068_d.JPG,heliconius_cambridge,16N068,16N068_d.JPG,Heliconius melpomene ssp. vulcanus,Heliconius,Heliconius melpomene,29981eb8bca0dfc4e2923e0a1c098e00
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/16N093_d.png,dorsal,16N093_d,https://zenodo.org/record/4289223/files/16N093_d.JPG,heliconius_cambridge,16N093,16N093_d.JPG,Heliconius melpomene ssp. vulcanus,Heliconius,Heliconius melpomene,79f4760ebe3332be8812703c3a144aa7
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008665_d.png,dorsal,CAM008665_d,https://zenodo.org/record/2686762/files/CAM008665_d.JPG,heliconius_cambridge,CAM008665,CAM008665_d.JPG,Heliconius erato,Heliconius,Heliconius erato,ab2e0466b7233fe041aeecf9c4c6a6f5
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008718_d.png,dorsal,CAM008718_d,https://zenodo.org/record/2686762/files/CAM008718_d.JPG,heliconius_cambridge,CAM008718,CAM008718_d.JPG,Heliconius erato,Heliconius,Heliconius erato,cf9f6f57955f4ad31fb24fd5b3ca23b6
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/19N0682_d.png,dorsal,19N0682_d,https://zenodo.org/record/4288311/files/19N0682_d.JPG,heliconius_cambridge,19N0682,19N0682_d.JPG,Heliconius melpomene ssp. malleti,Heliconius,Heliconius melpomene,a99a2a5be40756642c2022c6cdf1a27e
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008602_d.png,dorsal,CAM008602_d,https://zenodo.org/record/2686762/files/CAM008602_d.JPG,heliconius_cambridge,CAM008602,CAM008602_d.JPG,Heliconius erato,Heliconius,Heliconius erato,42af6b851c31aceaa0dc8401a9a1d8f2
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/15N120_d.png,dorsal,15N120_d,https://zenodo.org/record/4289223/files/15N120_d.JPG,heliconius_cambridge,15N120,15N120_d.JPG,Heliconius erato ssp. venus,Heliconius,Heliconius erato,0eceef4781d145cc59e8d8dcc908c421
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/16N078_d.png,dorsal,16N078_d,https://zenodo.org/record/4289223/files/16N078_d.JPG,heliconius_cambridge,16N078,16N078_d.JPG,Heliconius melpomene ssp. vulcanus,Heliconius,Heliconius melpomene,0e552fb1790fb11674673ee471cc11bc
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM001430_d.png,dorsal,CAM001430_d,https://zenodo.org/record/2682669/files/CAM001430_d.JPG,heliconius_cambridge,CAM001430,CAM001430_d.JPG,Heliconius melpomene,Heliconius,Heliconius melpomene,3eb3e04359f2a68181e83e58ff96ecff
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/15N238_d.png,dorsal,15N238_d,https://zenodo.org/record/4289223/files/15N238_d.JPG,heliconius_cambridge,15N238,15N238_d.JPG,Heliconius erato ssp. venus,Heliconius,Heliconius erato,6d78c6be39f77d26b023eb4015f94cd5
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008719_d.png,dorsal,CAM008719_d,https://zenodo.org/record/2686762/files/CAM008719_d.JPG,heliconius_cambridge,CAM008719,CAM008719_d.JPG,Heliconius erato,Heliconius,Heliconius erato,6481eecd99f72cbb2d59233065c610a7
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008677_d.png,dorsal,CAM008677_d,https://zenodo.org/record/2686762/files/CAM008677_d.JPG,heliconius_cambridge,CAM008677,CAM008677_d.JPG,Heliconius erato,Heliconius,Heliconius erato,e8ea43ad090efee2eaab4ae192a8c78b
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/15N123_d.png,dorsal,15N123_d,https://zenodo.org/record/4289223/files/15N123_d.JPG,heliconius_cambridge,15N123,15N123_d.JPG,Heliconius melpomene ssp. vulcanus,Heliconius,Heliconius melpomene,2df0d1700a32a2386004d095fb83d396
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008678_d.png,dorsal,CAM008678_d,https://zenodo.org/record/2686762/files/CAM008678_d.JPG,heliconius_cambridge,CAM008678,CAM008678_d.JPG,Heliconius erato,Heliconius,Heliconius erato,95f2a5ecee6a8fe9609eceb32970eaa8
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/15N133_d.png,dorsal,15N133_d,https://zenodo.org/record/4289223/files/15N133_d.JPG,heliconius_cambridge,15N133,15N133_d.JPG,Heliconius melpomene ssp. vulcanus,Heliconius,Heliconius melpomene,8d863142e1e753ec0a8c31e4cc01bee7
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008204_d.png,dorsal,CAM008204_d,https://zenodo.org/record/2684906/files/CAM008204_d.JPG,heliconius_cambridge,CAM008204,CAM008204_d.JPG,Heliconius erato,Heliconius,Heliconius erato,d4b417c1f6c9ed81abd20a532d512071
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008601_d.png,dorsal,CAM008601_d,https://zenodo.org/record/2686762/files/CAM008601_d.JPG,heliconius_cambridge,CAM008601,CAM008601_d.JPG,Heliconius erato,Heliconius,Heliconius erato,9cceeca15cd710a889a031cc8346f3f9
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008598_d.png,dorsal,CAM008598_d,https://zenodo.org/record/2686762/files/CAM008598_d.JPG,heliconius_cambridge,CAM008598,CAM008598_d.JPG,Heliconius erato,Heliconius,Heliconius erato,c07c3a63a022a87b1ee6d941216517a7
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM041856_d.png,dorsal,CAM041856_d,https://zenodo.org/record/4291095/files/CAM041856_d.JPG,heliconius_cambridge,CAM041856,CAM041856_d.JPG,Heliconius erato ssp. lativitta,Heliconius,Heliconius erato,7a2b7f329bfb289476dc0853fdaaa6cf
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008603_d.png,dorsal,CAM008603_d,https://zenodo.org/record/2686762/files/CAM008603_d.JPG,heliconius_cambridge,CAM008603,CAM008603_d.JPG,Heliconius erato,Heliconius,Heliconius erato,2c6792c81fad398f5de966034c0df74c
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008692_d.png,dorsal,CAM008692_d,https://zenodo.org/record/2686762/files/CAM008692_d.JPG,heliconius_cambridge,CAM008692,CAM008692_d.JPG,Heliconius erato,Heliconius,Heliconius erato,fa215409a03695920a9a5db898c85314
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/15N146_d.png,dorsal,15N146_d,https://zenodo.org/record/4289223/files/15N146_d.JPG,heliconius_cambridge,15N146,15N146_d.JPG,Heliconius erato ssp. venus,Heliconius,Heliconius erato,8533e26830ef8279ef5f32f5f3bab2f4
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008709_d.png,dorsal,CAM008709_d,https://zenodo.org/record/2686762/files/CAM008709_d.JPG,heliconius_cambridge,CAM008709,CAM008709_d.JPG,Heliconius erato,Heliconius,Heliconius erato,3bfe41d7d0751002bbacb0537b2d4508
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/15N145_d.png,dorsal,15N145_d,https://zenodo.org/record/4289223/files/15N145_d.JPG,heliconius_cambridge,15N145,15N145_d.JPG,Heliconius erato ssp. venus,Heliconius,Heliconius erato,a6a42ba69c65a5723d734133cbed76a7
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008200_d.png,dorsal,CAM008200_d,https://zenodo.org/record/2684906/files/CAM008200_d.JPG,heliconius_cambridge,CAM008200,CAM008200_d.JPG,Heliconius erato,Heliconius,Heliconius erato,bd3ead6e73a9a937099648e886dd5714
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008694_d.png,dorsal,CAM008694_d,https://zenodo.org/record/2686762/files/CAM008694_d.JPG,heliconius_cambridge,CAM008694,CAM008694_d.JPG,Heliconius erato,Heliconius,Heliconius erato,4b096ce4476c552be6d538ba5dce132f
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/15N261_d.png,dorsal,15N261_d,https://zenodo.org/record/4289223/files/15N261_d.JPG,heliconius_cambridge,15N261,15N261_d.JPG,Heliconius erato ssp. venus,Heliconius,Heliconius erato,5011388ab09836d4a87997b189687150
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM041860_d.png,dorsal,CAM041860_d,https://zenodo.org/record/4291095/files/CAM041860_d.JPG,heliconius_cambridge,CAM041860,CAM041860_d.JPG,Heliconius erato ssp. lativitta,Heliconius,Heliconius erato,420785f82bf4eb948c04d73b864be0c5
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/15N112_d.png,dorsal,15N112_d,https://zenodo.org/record/4289223/files/15N112_d.JPG,heliconius_cambridge,15N112,15N112_d.JPG,Heliconius erato ssp. venus,Heliconius,Heliconius erato,b7061998f17cbd6704439ec94ffe5444
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/15N151_d.png,dorsal,15N151_d,https://zenodo.org/record/4289223/files/15N151_d.JPG,heliconius_cambridge,15N151,15N151_d.JPG,Heliconius melpomene ssp. vulcanus,Heliconius,Heliconius melpomene,62f3d2076b7048918759327bdd8aa6fd
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008711_d.png,dorsal,CAM008711_d,https://zenodo.org/record/2686762/files/CAM008711_d.JPG,heliconius_cambridge,CAM008711,CAM008711_d.JPG,Heliconius erato,Heliconius,Heliconius erato,c485dc310aa0dcf9df16eed7ec44f0fe
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/15N143_d.png,dorsal,15N143_d,https://zenodo.org/record/4289223/files/15N143_d.JPG,heliconius_cambridge,15N143,15N143_d.JPG,Heliconius melpomene ssp. vulcanus,Heliconius,Heliconius melpomene,e64b928b530d7becd2ba9d13b74ec73e
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008724_d.png,dorsal,CAM008724_d,https://zenodo.org/record/2686762/files/CAM008724_d.JPG,heliconius_cambridge,CAM008724,CAM008724_d.JPG,Heliconius erato,Heliconius,Heliconius erato,74abd4fe37e0efcbeedeeea08baa5f49
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/15N111_d.png,dorsal,15N111_d,https://zenodo.org/record/4289223/files/15N111_d.JPG,heliconius_cambridge,15N111,15N111_d.JPG,Heliconius erato ssp. venus,Heliconius,Heliconius erato,549c04e6c1e49e56e5f64923fecd25d7
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/15N239_d.png,dorsal,15N239_d,https://zenodo.org/record/4289223/files/15N239_d.JPG,heliconius_cambridge,15N239,15N239_d.JPG,Heliconius erato ssp. venus,Heliconius,Heliconius erato,b3e1378bd40f07d2158bc788f0d245ae
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008994_d.png,dorsal,CAM008994_d,https://zenodo.org/record/2686762/files/CAM008994_d.JPG,heliconius_cambridge,CAM008994,CAM008994_d.JPG,Heliconius erato ssp. venus,Heliconius,Heliconius erato,1753db4c13c7e73fe91bc402af704e52
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008207_d.png,dorsal,CAM008207_d,https://zenodo.org/record/2684906/files/CAM008207_d.JPG,heliconius_cambridge,CAM008207,CAM008207_d.JPG,Heliconius erato,Heliconius,Heliconius erato,fa78361989577dac7dd4a0168bd7ed5a
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/dorsal/CAM008206_d.png,dorsal,CAM008206_d,https://zenodo.org/record/2684906/files/CAM008206_d.JPG,heliconius_cambridge,CAM008206,CAM008206_d.JPG,Heliconius erato,Heliconius,Heliconius erato,4b8dd781f95abb4ecf763984e9eb7500
