path,label,img_name_no_ext,source_url,source_dataset
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1441.png,body_attached,1441,https://lepdata.org/photos/animals/1441.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/2941.png,body_attached,2941,https://lepdata.org/photos/animals/2941.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1411.png,body_attached,1411,https://lepdata.org/photos/animals/1411.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/932.png,body_attached,932,https://lepdata.org/photos/animals/932.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/2514.png,body_attached,2514,https://lepdata.org/photos/animals/2514.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/2100.png,body_attached,2100,https://lepdata.org/photos/animals/2100.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1808.png,body_attached,1808,https://lepdata.org/photos/animals/1808.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1956.png,body_attached,1956,https://lepdata.org/photos/animals/1956.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1020.png,body_attached,1020,https://lepdata.org/photos/animals/1020.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/2271.png,body_attached,2271,https://lepdata.org/photos/animals/2271.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/2064.png,body_attached,2064,https://lepdata.org/photos/animals/2064.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/2573.png,body_attached,2573,https://lepdata.org/photos/animals/2573.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/543.png,body_attached,543,https://lepdata.org/photos/animals/543.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/2389.png,body_attached,2389,https://lepdata.org/photos/animals/2389.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/869.png,body_attached,869,https://lepdata.org/photos/animals/869.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1410.png,body_attached,1410,https://lepdata.org/photos/animals/1410.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1203.png,body_attached,1203,https://lepdata.org/photos/animals/1203.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/2004.png,body_attached,2004,https://lepdata.org/photos/animals/2004.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1955.png,body_attached,1955,https://lepdata.org/photos/animals/1955.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/2395.png,body_attached,2395,https://lepdata.org/photos/animals/2395.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/754.png,body_attached,754,https://lepdata.org/photos/animals/754.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/2270.png,body_attached,2270,https://lepdata.org/photos/animals/2270.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1771.png,body_attached,1771,https://lepdata.org/photos/animals/1771.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/2063.png,body_attached,2063,https://lepdata.org/photos/animals/2063.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1012.png,body_attached,1012,https://lepdata.org/photos/animals/1012.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1219.png,body_attached,1219,https://lepdata.org/photos/animals/1219.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1202.png,body_attached,1202,https://lepdata.org/photos/animals/1202.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1350.png,body_attached,1350,https://lepdata.org/photos/animals/1350.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1196.png,body_attached,1196,https://lepdata.org/photos/animals/1196.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/2003.png,body_attached,2003,https://lepdata.org/photos/animals/2003.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1504.png,body_attached,1504,https://lepdata.org/photos/animals/1504.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/2400.png,body_attached,2400,https://lepdata.org/photos/animals/2400.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/625.png,body_attached,625,https://lepdata.org/photos/animals/625.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/2174.png,body_attached,2174,https://lepdata.org/photos/animals/2174.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1770.png,body_attached,1770,https://lepdata.org/photos/animals/1770.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1829.png,body_attached,1829,https://lepdata.org/photos/animals/1829.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/2364.png,body_attached,2364,https://lepdata.org/photos/animals/2364.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/682.png,body_attached,682,https://lepdata.org/photos/animals/682.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/789.png,body_attached,789,https://lepdata.org/photos/animals/789.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1681.png,body_attached,1681,https://lepdata.org/photos/animals/1681.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/1218.png,body_attached,1218,https://lepdata.org/photos/animals/1218.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/836.png,body_attached,836,https://lepdata.org/photos/animals/836.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/783.png,body_attached,783,https://lepdata.org/photos/animals/783.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/2938.png,body_attached,2938,https://lepdata.org/photos/animals/2938.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/2114.png,body_attached,2114,https://lepdata.org/photos/animals/2114.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/780.png,body_attached,780,https://lepdata.org/photos/animals/780.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/2659.png,body_attached,2659,https://lepdata.org/photos/animals/2659.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/body_attached/559.png,body_attached,559,https://lepdata.org/photos/animals/559.jpg,monteiro
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM017983_d.png,damaged,CAM017983_d,https://zenodo.org/record/3082688/files/CAM017983_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0224_d.png,damaged,19N0224_d,https://zenodo.org/record/4288311/files/19N0224_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM018252_d.png,damaged,CAM018252_d,https://zenodo.org/record/2702457/files/CAM018252_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM008831_d.png,damaged,CAM008831_d,https://zenodo.org/record/2686762/files/CAM008831_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM009541_d.png,damaged,CAM009541_d,https://zenodo.org/record/2686762/files/CAM009541_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM008597_d.png,damaged,CAM008597_d,https://zenodo.org/record/2686762/files/CAM008597_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM017457_d_whitestandard.png,damaged,CAM017457_d_whitestandard,https://zenodo.org/record/1748277/files/CAM017457_d_whitestandard.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM008663_d.png,damaged,CAM008663_d,https://zenodo.org/record/2686762/files/CAM008663_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0081_d.png,damaged,19N0081_d,https://zenodo.org/record/4288311/files/19N0081_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/16N063_d.png,damaged,16N063_d,https://zenodo.org/record/4289223/files/16N063_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/16N094_d.png,damaged,16N094_d,https://zenodo.org/record/4289223/files/16N094_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM008983_d.png,damaged,CAM008983_d,https://zenodo.org/record/2686762/files/CAM008983_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/16N092_d.png,damaged,16N092_d,https://zenodo.org/record/4289223/files/16N092_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N1593_d.png,damaged,19N1593_d,https://zenodo.org/record/4288311/files/19N1593_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM008576_d.png,damaged,CAM008576_d,https://zenodo.org/record/2686762/files/CAM008576_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N2502_d.png,damaged,19N2502_d,https://zenodo.org/record/4288311/files/19N2502_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM008959_d.png,damaged,CAM008959_d,https://zenodo.org/record/2686762/files/CAM008959_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0314_d.png,damaged,19N0314_d,https://zenodo.org/record/4288311/files/19N0314_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM009562_d.png,damaged,CAM009562_d,https://zenodo.org/record/2686762/files/CAM009562_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0281_d.png,damaged,19N0281_d,https://zenodo.org/record/4288311/files/19N0281_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM009016_d.png,damaged,CAM009016_d,https://zenodo.org/record/2686762/files/CAM009016_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM009563_d.png,damaged,CAM009563_d,https://zenodo.org/record/2686762/files/CAM009563_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM008199_d.png,damaged,CAM008199_d,https://zenodo.org/record/2684906/files/CAM008199_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM008054_d.png,damaged,CAM008054_d,https://zenodo.org/record/2684906/files/CAM008054_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM008577_d.png,damaged,CAM008577_d,https://zenodo.org/record/2686762/files/CAM008577_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0037_d.png,damaged,19N0037_d,https://zenodo.org/record/4288311/files/19N0037_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0016_d.png,damaged,19N0016_d,https://zenodo.org/record/4288311/files/19N0016_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N1694_d.png,damaged,19N1694_d,https://zenodo.org/record/4288311/files/19N1694_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/16N066_d.png,damaged,16N066_d,https://zenodo.org/record/4289223/files/16N066_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0109_d.png,damaged,19N0109_d,https://zenodo.org/record/4288311/files/19N0109_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0238_d.png,damaged,19N0238_d,https://zenodo.org/record/4288311/files/19N0238_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM041088_d.png,damaged,CAM041088_d,https://zenodo.org/record/2714333/files/CAM041088_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0160_d.png,damaged,19N0160_d,https://zenodo.org/record/4288311/files/19N0160_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0211_d.png,damaged,19N0211_d,https://zenodo.org/record/4288311/files/19N0211_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0657_d.png,damaged,19N0657_d,https://zenodo.org/record/4288311/files/19N0657_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/15N149_d.png,damaged,15N149_d,https://zenodo.org/record/4289223/files/15N149_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM009511_d.png,damaged,CAM009511_d,https://zenodo.org/record/2686762/files/CAM009511_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM020840_d.png,damaged,CAM020840_d,https://zenodo.org/record/2813153/files/CAM020840_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM008605_d.png,damaged,CAM008605_d,https://zenodo.org/record/2686762/files/CAM008605_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0250_d.png,damaged,19N0250_d,https://zenodo.org/record/4288311/files/19N0250_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/15N152_d.png,damaged,15N152_d,https://zenodo.org/record/4289223/files/15N152_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0264_d.png,damaged,19N0264_d,https://zenodo.org/record/4288311/files/19N0264_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/15N194_d.png,damaged,15N194_d,https://zenodo.org/record/4289223/files/15N194_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0150_d.png,damaged,19N0150_d,https://zenodo.org/record/4288311/files/19N0150_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM017454_d_whitestandard.png,damaged,CAM017454_d_whitestandard,https://zenodo.org/record/1748277/files/CAM017454_d_whitestandard.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM008258_d.png,damaged,CAM008258_d,https://zenodo.org/record/2684906/files/CAM008258_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM018280_d.png,damaged,CAM018280_d,https://zenodo.org/record/2702457/files/CAM018280_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM041684_d.png,damaged,CAM041684_d,https://zenodo.org/record/4291095/files/CAM041684_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM020797_d.png,damaged,CAM020797_d,https://zenodo.org/record/2702457/files/CAM020797_d.jpg,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/15N281_d.png,damaged,15N281_d,https://zenodo.org/record/4289223/files/15N281_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM008615_d.png,damaged,CAM008615_d,https://zenodo.org/record/2686762/files/CAM008615_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM008616_d.png,damaged,CAM008616_d,https://zenodo.org/record/2686762/files/CAM008616_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM021046_d.png,damaged,CAM021046_d,https://zenodo.org/record/2702457/files/CAM021046_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM017902_d.png,damaged,CAM017902_d,https://zenodo.org/record/3082688/files/CAM017902_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0057_d.png,damaged,19N0057_d,https://zenodo.org/record/4288311/files/19N0057_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0258_d.png,damaged,19N0258_d,https://zenodo.org/record/4288311/files/19N0258_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0528_d.png,damaged,19N0528_d,https://zenodo.org/record/4288311/files/19N0528_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM017008_d.png,damaged,CAM017008_d,https://zenodo.org/record/3082688/files/CAM017008_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM001440_d.png,damaged,CAM001440_d,https://zenodo.org/record/2682669/files/CAM001440_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0000_d.png,damaged,19N0000_d,https://zenodo.org/record/4288311/files/19N0000_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0005_d.png,damaged,19N0005_d,https://zenodo.org/record/4288311/files/19N0005_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM018286_d.png,damaged,CAM018286_d,https://zenodo.org/record/2702457/files/CAM018286_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM018304_d.png,damaged,CAM018304_d,https://zenodo.org/record/2702457/files/CAM018304_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0282_d.png,damaged,19N0282_d,https://zenodo.org/record/4288311/files/19N0282_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM040124_d.png,damaged,CAM040124_d,https://zenodo.org/record/2707828/files/CAM040124_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0022_d.png,damaged,19N0022_d,https://zenodo.org/record/4288311/files/19N0022_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0330_d.png,damaged,19N0330_d,https://zenodo.org/record/4288311/files/19N0330_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/15N240_d.png,damaged,15N240_d,https://zenodo.org/record/4289223/files/15N240_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0083_d.png,damaged,19N0083_d,https://zenodo.org/record/4288311/files/19N0083_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0270_d.png,damaged,19N0270_d,https://zenodo.org/record/4288311/files/19N0270_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM008596_d.png,damaged,CAM008596_d,https://zenodo.org/record/2686762/files/CAM008596_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0011_d.png,damaged,19N0011_d,https://zenodo.org/record/4288311/files/19N0011_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM008614_d.png,damaged,CAM008614_d,https://zenodo.org/record/2686762/files/CAM008614_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM020799_d.png,damaged,CAM020799_d,https://zenodo.org/record/2702457/files/CAM020799_d.jpg,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N0219_d.png,damaged,19N0219_d,https://zenodo.org/record/4288311/files/19N0219_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM018327_d.png,damaged,CAM018327_d,https://zenodo.org/record/2702457/files/CAM018327_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM000519_d.png,damaged,CAM000519_d,https://zenodo.org/record/2682458/files/CAM000519_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/15N192_d.png,damaged,15N192_d,https://zenodo.org/record/4289223/files/15N192_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/16N048_d.png,damaged,16N048_d,https://zenodo.org/record/4289223/files/16N048_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/15N172_d.png,damaged,15N172_d,https://zenodo.org/record/4289223/files/15N172_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/18N0602_d.png,damaged,18N0602_d,https://zenodo.org/record/4288311/files/18N0602_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/15N260_d.png,damaged,15N260_d,https://zenodo.org/record/4289223/files/15N260_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/19N1957_d.png,damaged,19N1957_d,https://zenodo.org/record/4288311/files/19N1957_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/CAM008166_d.png,damaged,CAM008166_d,https://zenodo.org/record/2684906/files/CAM008166_d.JPG,heliconius_cambridge
/fs/ess/PAS2136/Butterfly/annotated_cvat_segmentation_data/images_256_256_corrected_orientations/damaged/15N110_d.png,damaged,15N110_d,https://zenodo.org/record/4289223/files/15N110_d.JPG,heliconius_cambridge
